county,state,county_state,cfips,venturedensityoct18,venturedensityjan19,venturedensitymar20,venturedensityfeb20,venturedensityjan20,venturedensitydec19,venturedensitynov19,venturedensityoct19,venturedensitysep19,venturedensityaug19,venturedensityapr18,venturedensityjul20,venturedensityjun20,venturedensitymay20,venturedensityapr20,venturedensityaug20,venturedensitysep20,highlyactivemar20,highlyactivefeb20,highlyactivejan20,highlyactivedec19,highlyactivenov19,highlyactiveoct19,highlyactivesep19,highlyactiveaug19,highlyactiveoct18,highlyactivejan19,highlyactiveapr18,highlyactivejul20,highlyactivejun20,highlyactivemay20,highlyactiveapr20,highlyactiveaug20,highlyactivesep20,unemployment2018,population,change_income16_18,pctbroadband,pctblack,pctnative,pctasian,pcthispanic,pctagriculture,pctconstruction,pctwholesale,pctretail,pcttransportation,pctinformation_tech,pctfinance,pctprofessional,pcteducation,pctpublic,pcthighschool,pctcollege,pctmillennial,pctgenx,pctbabyboomer,net_migration,pctforeignborn,prosperityindex2018,change_prosperity_07_18,medinc2018,medinc2017,medinc2016,prosperityindex2016,change_prosperity_07_16
Green,Wisconsin,"Green County, WI",55045,1.786774635,1.133603215,1.144399405,1.157894731,1.176788092,1.155195713,1.184885263,1.184885263,1.155195713,1.165991902,0.607287467,1.16869092,1.16869092,1.203778625,1.163292885,1.176788092,1.182186246,0.275303632,0.294197023,0.299595147,0.286099851,0.261808366,0.264507413,0.264507413,0.259109318,0.418353558,0.278002709,0.439509064,0.307692319,0.302294195,0.331983805,0.307692319,0.307692319,0.307692319,2.599999905,37050,6086,66.69999695,0.367071539,0.14844805,0.661268532,2.968960762,5.699999809,7.300000191,2.900000095,13.19999981,4.199999809,2.299999952,5.400000095,6.400000095,21.20000076,3.099999905,92.19999695,22.70000076,15.80000019,27.5,24.10000038,-342,0.003103914,63.39245224,-14.58942032,62699,60609,57416,84.56619263,6.584320068
Green Lake,Wisconsin,"Green Lake County, WI",55047,2.510460138,1.668343782,2.118531942,2.076161146,2.16619873,2.15560627,2.16619873,2.17679143,2.197976828,2.187384129,0.709708154,2.203273058,2.187384129,2.145013571,2.118531942,2.1609025,2.139717102,0.497854978,0.513743997,0.524336636,0.497854978,0.524336636,0.508447647,0.471373349,0.519040287,0.577299953,0.413113713,0.509999812,0.524336636,0.519040287,0.529632986,0.529632986,0.519040287,0.492558658,3.400000095,18881,6144,61.00000381,0.561410904,0.376039386,0.556114614,4.576028824,6.300000191,7.199999809,1.700000048,9.100000381,5.400000095,1,4.599999905,4,17.29999924,4.599999905,88.59999847,17.70000076,14.10000038,24.60000038,26.89999962,-202,0.021979768,57.7383728,-5.08959198,53260,50276,47174,61.81142044,-1.016544342
Iowa,Wisconsin,"Iowa County, WI",55049,2.185171127,1.747294903,1.839922547,1.806239724,1.8441329,1.869395018,1.88623631,1.882026076,1.894657016,1.877815723,0.854700863,1.877815723,1.894657016,1.873605371,1.869395018,1.903077722,1.860974312,0.479979783,0.509452224,0.513662577,0.513662577,0.454717696,0.458928049,0.467348754,0.458928049,0.484190166,0.378931403,0.452094048,0.450507343,0.44629699,0.47576943,0.505241871,0.471559078,0.47576943,3.5,23751,-469,66.09999847,0.471559078,0.256831288,0.454717696,1.654667258,7.199999809,8.699999809,2.900000095,19.79999924,3.700000048,1.600000024,4,6.400000095,21.29999924,3.299999952,93.40000153,23,15.39999962,27.10000038,24.89999962,-2440,0.022567471,72.89151001,-0.665687561,62785,60017,56641,83.03781891,9.480621338
Iron,Wisconsin,"Iron County, WI",55051,2.410256386,6.854701042,6.615384579,6.632478714,6.700854778,6.666666508,6.769230843,6.803418636,6.974359035,6.940170765,4.444444656,5.965811729,6.119657993,6.461538315,6.581196785,5.572649479,5.367521286,2.205128193,2.25641036,2.376068354,2.393162489,2.290598392,2.290598392,2.393162489,2.547008514,0.307692319,2.427350521,0.215506688,1.897435904,2.068376064,2.170940161,2.205128193,1.418803453,1.111111164,7.800000191,5850,3376,64.90000153,0.666666687,0.615384638,0.068376064,1.042734981,3.5,8.100000381,1.899999976,9.199999809,3.400000095,1.5,3,6.300000191,23.39999962,7.800000191,93.40000153,19.70000076,11.69999981,24.89999962,33.5,-48,0.223589748,41.62208176,-9.534313202,40801,39855,41270,59.48884583,8.332450867
Jackson,Wisconsin,"Jackson County, WI",55053,1.31770885,1.288534522,1.332296014,1.342020869,1.390644789,1.332296014,1.356608033,1.444131136,1.361470342,1.405231953,0.47165224,1.342020869,1.31770885,1.31770885,1.312846422,1.332296014,1.322571278,0.359817177,0.374404371,0.384129137,0.374404371,0.364679575,0.413303524,0.442477882,0.47165224,0.384129167,0.325780421,0.378939509,0.359817177,0.369541973,0.384129137,0.359817177,0.354954779,0.350092381,4.699999809,20566,6386,61.29999924,1.983856797,5.830010891,0.384129137,3.08275795,9.800000191,6.800000191,1.299999952,9.899999619,4.400000095,0.800000012,4.099999905,3.700000048,21.5,7.699999809,88.19999695,13.89999962,17.70000076,26.10000038,24.10000038,505,0.011232131,53.04745102,-3.861019135,52984,51108,49608,65.05055237,8.142082214
Jefferson,Wisconsin,"Jefferson County, WI",55055,2.846057415,7.261823177,7.59540081,7.434526443,7.574108601,7.562279701,7.598949432,7.666374683,7.632071018,7.662826061,4.0301404,7.686484337,7.664009094,7.594217777,7.574108601,7.681752682,7.680569649,1.872530699,1.924578309,2.019210339,1.947053432,1.832312107,1.841775298,1.794459343,1.915115118,0.669521391,1.686815381,0.589484513,1.880810976,1.861884594,1.943504691,1.931675673,1.85478723,1.848872662,4.300000191,84538,3813,65.90000153,0.783079743,0.137216404,0.697911024,6.885661125,3.099999905,6,2.799999952,11.69999981,4,1.399999976,4.599999905,6.699999809,23,3.099999905,91.09999847,23.5,18.10000038,27.29999924,22.5,-283,0.000910833,66.41186523,-10.93141937,63676,59215,57290,81.44941711,4.106132507
Juneau,Wisconsin,"Juneau County, WI",55057,1.401568294,3.871358871,3.746354103,3.742566109,3.818326473,3.863782644,3.894086838,3.901662827,3.928179026,3.93196702,2.037955999,3.674381495,3.674381495,3.6705935,3.731201887,3.640289307,3.560740948,1.151558757,1.200803041,1.246259332,1.231107235,1.13640666,1.113678575,1.10989058,1.162922859,0.314405859,1.045494199,0.209950522,1.128830671,1.10989058,1.200803041,1.18186295,1.128830671,1.143982768,4.300000191,26399,4843,59.40000153,2.276601553,1.420508385,0.465926766,2.947081327,4.800000191,6,1.799999952,13.5,4.900000095,0.800000012,3.099999905,3.799999952,19.39999962,6.699999809,86.09999847,12.89999962,16.20000076,27.39999962,26.10000038,255,0.002803137,52.11486816,-10.04341507,51056,48817,47243,56.13888931,-6.019393921
Kenosha,Wisconsin,"Kenosha County, WI",55059,3.015557289,3.575427532,3.836899042,3.81069231,3.882760763,3.908371925,3.91373229,3.931600571,3.930409193,3.938747883,1.656382561,3.774360418,3.755300999,3.743388653,3.710034847,3.778529644,3.772573471,0.916638851,0.946419239,0.990494132,0.961309373,0.896983862,0.904726744,0.911278427,0.955948949,0.640277326,0.838018775,0.609921157,0.888645351,0.88924098,0.930933416,0.928551018,0.885667324,0.882689297,7.800000191,167896,4966,72.70000458,7.146090508,0.351408005,1.349645019,12.55539227,1.100000024,5.5,3.5,13.30000019,4.5,1.399999976,4.300000191,8.399999619,22.70000076,4,90,24.60000038,19.5,28.09999847,19.60000038,801,0.000583695,59.94496536,-1.450359344,60929,57269,56086,67.18612671,5.790802002
Kewaunee,Wisconsin,"Kewaunee County, WI",55061,2.443912268,0.958013594,1.177965641,1.177965641,1.18285346,1.173077822,1.18285346,1.192629218,1.18285346,1.18285346,0.415465087,1.173077822,1.197517037,1.207292676,1.217068315,1.153526545,1.129087448,0.283493817,0.307932943,0.312820762,0.268830329,0.268830329,0.278605998,0.244391218,0.268830329,0.498558104,0.19551298,0.493670255,0.293269455,0.298157305,0.322596401,0.32748425,0.273718178,0.273718178,3.5,20459,4002,59.30000305,0.361699015,0.283493817,0.391025931,2.502566099,9.300000191,7.099999905,2.099999905,10,6.900000095,1.299999952,3.799999952,5.300000191,17.79999924,2.900000095,92.09999847,16.89999962,15.10000038,27.5,24.59999847,79,0.008113788,62.37833786,-9.650554657,63118,60320,58152,72.52619934,0.497306824
La Crosse,Wisconsin,"La Crosse County, WI",55063,2.620429039,3.181949615,3.449097395,3.375929594,3.408259392,3.416767359,3.415065765,3.418468952,3.389542103,3.39805007,1.757729411,3.461859226,3.438887835,3.447395802,3.460157633,3.444843292,3.462709904,0.821011066,0.871207595,0.898432851,0.865252078,0.809100032,0.787830293,0.797188997,0.838026822,0.643196225,0.69424355,0.629849374,0.807398438,0.792084277,0.844833136,0.85163945,0.795487404,0.784427166,4.599999905,117538,6591,75.79999542,1.214075446,0.333509147,4.381561756,1.724548578,1.200000048,4,2.900000095,14.19999981,4,2.299999952,4.900000095,6.400000095,29.79999924,3.299999952,94.5,32.5,24.5,23.20000076,20.5,-62,0.000365839,58.515522,-12.2027092,55479,54127,51477,68.10269165,-2.615539551
Lafayette,Wisconsin,"Lafayette County, WI",55065,1.220746756,2.673732996,2.882153273,2.935747147,2.810694933,2.816649675,2.810694933,2.822604656,2.786875486,2.864288807,1.357708573,2.685642719,2.721371889,2.792830229,2.804739952,2.685642719,2.638003826,0.696718872,0.714583457,0.72649318,0.76222235,0.744357765,0.756267488,0.738402903,0.780086935,0.339427143,0.708628595,0.33059448,0.702673733,0.720538318,0.768177211,0.72649318,0.69076401,0.69076401,2.700000048,16793,3056,58.19999695,0.339427143,0.357291728,0.238194481,3.507413626,14.10000038,7.300000191,3,13,5,1,4,4.699999809,18.39999962,2.799999952,89.90000153,17.70000076,16.79999924,24.70000076,23.5,-38,0.004108855,62.42164993,-13.36701584,59629,55859,53038,65.50999451,-10.27867126
Langlade County,Wisconsin,"Langlade County, WI",55067,4.749150276,0.288451642,0.288451642,0.288451642,0.288451642,0.288451642,0.283300698,0.29875347,0.283300698,0.283300698,0.24209334,0.283300698,0.293602556,0.293602556,0.283300698,0.283300698,0.272998869,0.092716597,0.097867519,0.092716597,0.092716597,0.087565675,0.082414754,0.07211291,0.07211291,0.442979276,0.082414754,0.427130312,0.066961989,0.082414754,0.092716597,0.092716597,0.066961989,0.066961989,6.699999809,19414,3865,55,0.87050581,0.674770772,0.381168246,1.869784713,7.5,6.800000191,2.099999905,12,5.199999809,1.799999952,4.900000095,5.099999905,22.39999962,3.700000048,89.90000153,16.10000038,14.19999981,25.39999962,28.20000076,77,0.008138456,49.37574005,-8.209587097,46557,44122,43501,60.7147789,3.129451752
Lincoln County,Wisconsin,"Lincoln County, WI",55069,1.710979342,1.966561317,1.963011622,2.119200706,2.222143412,2.215043783,2.254091024,2.30378747,2.215043783,2.211494207,0.887437463,1.994959354,1.980760336,1.963011622,1.970111132,2.016257763,2.009158373,0.571509719,0.578609228,0.628305733,0.642504692,0.596357942,0.678002179,0.624755979,0.607007205,0.504064441,0.596357942,0.516473532,0.567959964,0.546661437,0.578609228,0.585708678,0.56441021,0.543111682,4,28171,3876,58.39999771,0.66380322,0.273330718,0.41177097,1.391501904,2.799999952,6.099999905,3.299999952,12,4.400000095,1,8.300000191,5,19.10000038,3.900000095,90.30000305,16,14.30000019,28,26.79999924,-1254,0.007773952,66.66412354,6.524448395,56086,54203,52221,72.82171631,12.68204117
Manitowoc,Wisconsin,"Manitowoc County, WI",55071,1.975604296,2.881089687,2.978373051,2.954675913,2.995834351,2.974631548,2.982114792,3.007059336,2.987103701,3.009553671,1.591459036,2.997081518,3.033251047,2.999575853,2.995834351,3.007059336,2.987103701,0.840629578,0.885529697,0.919204772,0.879293561,0.851854622,0.854349077,0.831899047,0.881788015,0.532565057,0.786998928,0.486218721,0.883035243,0.876799107,0.891765833,0.886776924,0.880540788,0.878046334,3.700000048,80178,5316,66.59999847,0.527576149,0.517598331,2.685275316,3.562074423,3.200000048,5.400000095,1.899999976,9.699999809,5.5,0.800000012,4.199999809,5.5,20.39999962,2.400000095,90.90000153,19.70000076,16.10000038,26.40000153,25.39999962,-142,0.000299334,51.62819672,-21.2425766,53489,51053,49613,64.37641907,-8.494354248
Marathon,Wisconsin,"Marathon County, WI",55073,2.793886185,3.537051201,4.501835823,4.71163559,4.613384247,4.446430683,4.368124962,4.331927299,4.212991238,4.156108856,1.718291759,4.803977489,4.660663128,4.594915867,4.540249825,4.936210632,5.070659637,0.695886016,0.732822597,0.760155737,0.740948677,0.668552876,0.678156435,0.662643015,0.701057136,0.523022592,0.600589514,0.546147823,0.653778255,0.661165595,0.729128957,0.718786716,0.647129655,0.657471895,3.799999952,135367,3604,69.40000153,0.644913435,0.288844407,5.525719166,2.58777976,4,4.699999809,3.400000095,12,4.599999905,1,8.199999809,5.699999809,22.70000076,2.5,91.09999847,23.89999962,17.79999924,26.79999924,22.39999962,-62,0.000760894,62.7885704,-0.991298676,59543,56509,54227,71.8012619,8.021392822
Marinette,Wisconsin,"Marinette County, WI",55075,1.713312268,1.747383833,1.793623805,1.771720648,1.810659528,1.81796062,1.822827935,1.832562685,1.80822587,1.813093185,0.878559232,1.8568995,1.864200592,1.815526843,1.805792212,1.864200592,1.871501565,0.474568009,0.498904854,0.535410047,0.511073232,0.501338542,0.501338542,0.474568009,0.518374324,0.42589438,0.428328067,0.402607262,0.447797507,0.447797507,0.477001697,0.486736447,0.447797507,0.464833289,5.699999809,41090,1141,60.29999924,0.367486,0.362618625,0.579216361,1.489413381,3.700000048,6.900000095,2,10.80000019,4.099999905,2,3.5,4,19.39999962,3,91.40000153,14.5,15,25.29999924,28.60000038,-208,0,53.14682007,1.287258148,47497,44958,43893,59.12637711,7.266815186
Marquette,Wisconsin,"Marquette County, WI",55077,1.982495666,2.645537615,2.731733084,2.658798456,2.69195056,2.665428877,2.678689718,2.705211401,2.711841822,2.725102663,1.286301494,2.718472242,2.731733084,2.764885187,2.738363504,2.69858098,2.632276773,0.689563692,0.682933271,0.696194112,0.67630285,0.636520326,0.603368282,0.636520326,0.663042009,0.450868577,0.510542393,0.491482288,0.656411588,0.616629124,0.67630285,0.722715795,0.636520326,0.603368282,5.5,15082,6725,61.39999771,0.497281492,0.358042717,0.537064075,3.016841173,5.699999809,6.400000095,1.799999952,9.899999619,5.800000191,1.100000024,3.900000095,4.199999809,17.79999924,6.099999905,88.5,13.80000019,13.10000038,25.70000076,30.29999924,-699,0.056027051,60.53865814,14.20874786,49586,49052,48445,51.98550034,5.655590057
Menominee,Wisconsin,"Menominee County, WI",55078,0.650661886,9.423378944,9.9394207,9.9394207,9.984293938,9.984293938,9.849674225,9.87211132,10.11891365,9.87211132,4.93605566,9.961857796,9.916984558,9.894547462,9.961857796,10.07404041,10.16378689,2.400717974,2.46802783,2.580210924,2.378281355,2.333408117,2.423154593,2.310971498,2.557774305,0.112183079,2.310971498,-0.054283727,2.153915167,2.153915167,2.423154593,2.490464449,2.266098261,2.310971498,8.100000381,4457,3479,42.90000153,0.314112633,81.06349945,2.109041929,5.6989007,4.300000191,1.700000048,0.300000012,1.399999976,5.5,0.699999988,3.799999952,3.400000095,31.29999924,12.39999962,89.30000305,16.5,17.70000076,21.70000076,19,-273,0.016154364,42.32278824,,43872,38080,37147,26.79272461,
Milwaukee,Wisconsin,"Milwaukee County, WI",55079,3.755759954,3.078280687,3.22838974,3.178667307,3.25476861,3.257176161,3.252570391,3.266701937,3.270575047,3.244824171,1.452832937,3.309306145,3.289626598,3.259688616,3.243463278,3.332754135,3.171967983,0.775877059,0.815968931,0.871239185,0.836590588,0.8072806,0.803302824,0.796812773,0.832508147,0.895419896,0.720083416,0.830241621,0.764990509,0.76132673,0.817539096,0.811677098,0.778494,0.751696289,7.099999905,955306,4784,65.19999695,26.11341095,0.49481526,3.907648563,14.30002594,0.400000006,3.700000048,2.5,10.30000019,4.5,1.799999952,6.800000191,10.5,26.70000076,3.5,86.90000153,29.70000076,23.70000076,25,18.29999924,-63,0.000612369,43.89237595,1.60446167,48742,46784,45263,42.08800888,-0.199905396
Monroe,Wisconsin,"Monroe County, WI",55081,2.138212204,0.764906883,0.864102304,0.784745932,0.859693587,0.839854538,0.842058837,0.828832805,0.835445821,0.828832805,0.348286122,0.824424088,0.833241463,0.846467555,0.855284929,0.846467555,0.83765018,0.242477685,0.211616889,0.253499389,0.255703747,0.231455967,0.233660311,0.233660311,0.233660311,0.394577324,0.193982139,0.368724942,0.242477685,0.242477685,0.233660311,0.240273342,0.244682029,0.229251623,4.699999809,45365,3087,66.3999939,1.207979679,0.780337274,0.82001549,4.022925377,5.099999905,5.599999905,1.899999976,11,6.099999905,1.200000048,3.700000048,5,21.5,8.100000381,90.19999695,18.20000076,17.29999924,25.5,22.89999962,24,0.002755428,59.51434708,-4.564479828,58178,56479,53394,68.3081665,4.2293396
Oconto,Wisconsin,"Oconto County, WI",55083,2.409606457,1.312875271,1.408939242,1.331554413,1.464976668,1.432955265,1.430286884,1.419613123,1.427618384,1.3929286,0.984656453,1.470313549,1.459639788,1.462308168,1.440960646,1.505003333,1.585056663,0.357571721,0.341561049,0.405603737,0.402935296,0.384256184,0.389593065,0.402935296,0.389593065,0.504336238,0.314876586,0.467454255,0.378919274,0.376250833,0.386924624,0.386924624,0.365577042,0.381587714,4.5,37475,4483,62.19999695,0.208138764,1.006003976,0.488325536,1.64909935,5.099999905,8.300000191,2.400000095,10.10000038,6.800000191,1,5.199999809,4.900000095,19.29999924,3.799999952,90.40000153,16.20000076,14.39999962,28.20000076,27,-210,0.027511675,64.38873291,4.882862091,57105,55762,54018,75.1627655,15.65689468
Oneida,Wisconsin,"Oneida County, WI",55085,3.752387285,2.154252291,2.412650347,2.367711544,2.387372255,2.367711544,2.353668213,2.31434679,2.294686079,2.305920601,1.269520283,2.409841537,2.398607016,2.395798206,2.390180826,2.387372255,2.384563446,0.671272874,0.702168286,0.735872388,0.724637687,0.657229543,0.657229543,0.660038173,0.682507575,1.056061149,0.61509943,1.00214839,0.660038173,0.643186152,0.699359596,0.690933585,0.668464243,0.682507575,3.900000095,35604,3730,69.90000153,0.595438719,0.907201409,0.640377522,1.356589198,1.700000048,6.300000191,1.700000048,16.20000076,3.400000095,1.799999952,5.300000191,5.900000095,24.39999962,5.300000191,92,26.20000076,13.79999924,25.20000076,31.29999924,-263,0.00704977,62.50064087,-6.368797302,54198,52945,49715,73.33656311,4.467124939
Outagamie,Wisconsin,"Outagamie County, WI",55087,3.726643085,4.637539387,5.314660549,5.287158012,5.316861153,5.300359249,5.284407616,5.264605522,5.093537331,5.086386681,1.967007518,5.402669907,5.347114086,5.335562706,5.323461533,5.43347311,5.43402338,1.465904593,1.508809209,1.547863245,1.336641073,1.273934364,1.380095601,1.334990859,1.410348773,0.885593414,1.228829622,0.814140141,1.458203793,1.446652651,1.524760842,1.512109518,1.415849328,1.40209794,3.099999905,181799,4392,76.09999847,1.134219646,1.523110628,3.209588766,4.039075851,1.200000048,6.300000191,3.099999905,11.10000038,3.900000095,1.399999976,7,8.800000191,19.29999924,2.5,93.5,27.79999924,19.70000076,27.79999924,20.10000038,-993,0.082585715,66.80935669,-9.184997559,63536,61523,59806,80.19116211,4.196807861
Ozaukee,Wisconsin,"Ozaukee County, WI",55089,5.508701801,13.43109798,13.44022846,13.31697559,13.48587704,13.5532093,13.6844511,13.70727539,13.41740417,13.58972931,6.525535107,13.62510681,13.54978561,13.45734692,13.44365215,13.63537788,13.65363789,3.320970058,3.440798759,3.573181152,3.488730431,3.32781744,3.290156841,3.20456481,3.500142574,1.293009996,3.136091232,1.265818954,3.168045759,3.226248264,3.423680544,3.427104235,3.162339449,3.155492067,3,87625,1794,79.80000305,1.324964285,0.296718985,2.104422331,2.65563488,1.299999952,4.099999905,2.900000095,10.19999981,2.599999905,1.5,7.800000191,11.19999981,24.39999962,2.5,96.30000305,46.70000076,15,27.10000038,24.90000153,-63,0.002248217,68.22351837,-6.639556885,82807,80526,78415,82.10047913,7.23740387
Pepin County,Wisconsin,"Pepin County, WI",55091,2.313239813,1.809769988,1.864199162,1.728126287,1.905021071,1.877806544,1.823377371,1.836984634,1.823377371,1.877806544,0.952510536,1.891413808,1.905021071,1.891413808,1.850591898,1.877806544,1.905021071,0.762008429,0.680364668,0.802830338,0.762008429,0.693971992,0.762008429,0.830044925,0.830044925,0.925295949,0.721186578,0.864867151,0.707579255,0.721186578,0.762008429,0.762008429,0.721186578,0.748401165,3.400000095,7349,7747,69.69999695,0.353789628,0.136072934,0.462648004,1.551231503,11.39999962,9.699999809,2.299999952,11.5,6.400000095,1.399999976,3.599999905,3.099999905,22.20000076,4.5,90.90000153,18.29999924,14.60000038,24.79999924,26.89999962,-74,0.024220983,54.94573212,-4.225299835,53140,51470,51346,72.33689117,13.16585922
